"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US29037","Cass County, Missouri","109393","*****","93594","585","4970","336","259","108","773","158","118","43","2050","587","7629","587","3568","471","4061","394",
"0500000US29039","Cedar County, Missouri","14440","*****","13547","165","63","34","44","52","0","19","0","19","153","120","633","131","136","97","497","80",
"0500000US29041","Chariton County, Missouri","7406","*****","6914","57","199","51","12","13","0","17","0","17","73","54","208","63","83","53","125","44",
"0500000US29043","Christian County, Missouri","91229","*****","84186","535","714","200","293","148","759","195","160","117","957","315","4160","630","1451","491","2709","421",
"0500000US29045","Clark County, Missouri","6680","*****","6392","49","26","38","28","23","29","30","0","17","12","17","193","69","93","49","100","41",
"0500000US29047","Clay County, Missouri","255566","*****","204665","1037","17320","936","823","211","6252","495","903","141","6803","1067","18800","1511","7657","1049","11143","1194",
"0500000US29049","Clinton County, Missouri","21259","*****","19810","179","157","38","19","18","90","49","13","20","245","148","925","157","274","142","651","63",
"0500000US29051","Cole County, Missouri","76924","*****","62304","540","8647","338","147","103","1250","124","7","12","760","397","3809","550","1389","343","2420","451",
"0500000US29053","Cooper County, Missouri","16835","*****","14916","90","948","64","27","20","67","38","0","19","60","49","817","118","301","84","516","84",
"0500000US29055","Crawford County, Missouri","22890","*****","21498","207","137","58","40","33","27","22","52","47","119","78","1017","217","558","194","459","81",
"0500000US29057","Dade County, Missouri","7627","*****","7135","37","29","29","29","23","28","20","2","3","6","8","398","45","63","30","335","44",
"0500000US29059","Dallas County, Missouri","17344","*****","16513","114","32","34","33","39","3","5","0","19","20","43","743","108","147","101","596","43",
"0500000US29061","Daviess County, Missouri","8449","*****","8114","34","76","25","11","14","25","21","4","6","31","32","188","46","68","28","120","36",
"0500000US29063","DeKalb County, Missouri","11176","*****","9863","81","742","103","38","31","80","57","0","19","24","17","429","115","138","76","291","78",
"0500000US29065","Dent County, Missouri","14506","*****","13376","157","83","47","87","41","129","39","12","18","117","60","702","161","321","142","381","75",
"0500000US29067","Douglas County, Missouri","11850","*****","10996","66","112","80","134","87","9","19","0","19","33","54","566","125","127","84","439","141",
"0500000US29069","Dunklin County, Missouri","27795","*****","21955","317","2184","253","13","9","77","71","23","34","313","155","3230","433","1569","332","1661","283",
"0500000US29071","Franklin County, Missouri","105316","*****","94575","1168","872","159","96","57","488","156","44","54","780","226","8461","1215","6189","1214","2272","245",
"0500000US29073","Gasconade County, Missouri","14774","*****","14104","104","136","73","34","30","15","15","29","38","3","6","453","121","214","110","239","68",
"0500000US29075","Gentry County, Missouri","6224","*****","5981","29","23","46","0","17","75","40","0","17","41","26","104","46","10","10","94","45",
"0500000US29077","Greene County, Missouri","301121","*****","261044","1108","8796","639","868","241","5774","477","448","75","5301","888","18890","1257","6672","905","12218","921",
"0500000US29079","Grundy County, Missouri","9822","*****","9190","102","50","36","11","16","89","42","1","3","72","55","409","131","181","101","228","75",
"0500000US29081","Harrison County, Missouri","8198","*****","7868","64","62","30","32","19","20","22","1","3","10","14","205","69","60","52","145","69",
"0500000US29083","Henry County, Missouri","22194","*****","20633","130","160","45","48","31","52","53","1","2","79","45","1221","148","505","135","716","81",
"0500000US29085","Hickory County, Missouri","8501","*****","8075","56","11","11","1","3","45","32","0","17","25","35","344","57","44","43","300","33",
"0500000US29087","Holt County, Missouri","4254","*****","4032","24","33","36","9","11","15","6","0","12","14","14","151","39","37","22","114","38",
"0500000US29089","Howard County, Missouri","10141","*****","8873","238","540","89","154","84","46","39","5","10","74","88","449","208","241","200","208","77",
"0500000US29091","Howell County, Missouri","40168","*****","37439","327","177","68","98","43","207","58","0","25","375","260","1872","240","745","200","1127","118",
"0500000US29093","Iron County, Missouri","9482","*****","8788","76","75","39","12","11","83","51","9","16","59","37","456","77","173","70","283","47",
"0500000US29095","Jackson County, Missouri","717021","*****","449853","2231","161426","1576","2721","584","12853","671","2055","195","29604","2297","58509","2832","30771","2202","27738","1873",
"0500000US29097","Jasper County, Missouri","123532","*****","105311","988","2201","313","1033","207","1718","165","424","72","2896","610","9949","966","4185","778","5764","469",
"0500000US29099","Jefferson County, Missouri","228227","*****","205419","1703","2432","404","284","125","2350","216","60","38","1920","505","15762","1854","11283","1783","4479","517",
"0500000US29101","Johnson County, Missouri","54331","*****","46858","362","2036","221","119","79","907","133","159","60","700","237","3552","384","1107","276","2445","305",
"0500000US29103","Knox County, Missouri","3760","*****","3584","28","34","31","1","4","8","14","72","54","2","4","59","50","34","40","25","31",
"0500000US29105","Laclede County, Missouri","36245","*****","33148","348","260","171","136","76","248","87","42","46","452","220","1959","370","810","372","1149","258",
"0500000US29107","Lafayette County, Missouri","32974","*****","30218","173","574","84","81","44","206","92","0","25","423","202","1472","293","562","248","910","167",
"0500000US29109","Lawrence County, Missouri","38392","*****","34241","402","97","53","157","73","179","82","18","16","1142","402","2558","405","1184","400","1374","139",
"0500000US29111","Lewis County, Missouri","9945","*****","9167","25","302","74","8","15","46","34","16","21","4","7","402","72","117","55","285","72",
"0500000US29113","Lincoln County, Missouri","61636","*****","57067","191","1171","271","48","45","212","73","76","81","360","178","2702","359","1089","290","1613","239",
"0500000US29115","Linn County, Missouri","11850","*****","11265","68","81","52","43","24","51","36","11","16","38","35","361","76","196","64","165","43",
"0500000US29117","Livingston County, Missouri","14330","*****","13197","97","423","66","49","26","98","32","8","11","41","35","514","131","226","101","288","81",
"0500000US29119","McDonald County, Missouri","23492","*****","16904","563","458","124","333","129","301","127","762","80","1385","309","3349","652","2199","582","1150","232",
"0500000US29121","Macon County, Missouri","15163","*****","13992","58","359","101","16","13","102","36","0","19","104","75","590","140","199","92","391","92",
"0500000US29123","Madison County, Missouri","12665","*****","11936","146","49","42","36","46","46","29","0","19","57","46","541","171","196","164","345","63",
"0500000US29125","Maries County, Missouri","8435","*****","7883","110","14","17","55","49","8","15","0","17","37","31","438","119","199","109","239","60",
"0500000US29127","Marion County, Missouri","28493","*****","25518","101","1481","280","60","45","98","74","8","12","87","106","1241","298","246","211","995","349",
"0500000US29129","Mercer County, Missouri","3501","*****","3247","44","9","17","22","25","36","25","0","12","78","43","109","48","50","35","59","27",
"0500000US29131","Miller County, Missouri","25081","*****","23881","146","299","52","33","18","96","60","7","12","215","128","550","112","83","60","467","89",
"0500000US29133","Mississippi County, Missouri","12079","*****","8680","201","2743","205","0","19","44","53","0","19","2","5","610","198","242","128","368","160",
"0500000US29135","Moniteau County, Missouri","15303","*****","13946","226","367","74","19","29","71","18","13","22","234","106","653","241","347","200","306","81",
"0500000US29137","Monroe County, Missouri","8672","*****","8059","47","350","47","43","21","9","9","0","17","31","34","180","54","67","35","113","44",
"0500000US29139","Montgomery County, Missouri","11422","*****","10658","111","214","54","62","67","20","22","0","19","37","27","431","99","193","93","238","48",
"0500000US29141","Morgan County, Missouri","21430","*****","20022","161","46","33","24","30","85","53","0","22","140","110","1113","158","428","154","685","62",
"0500000US29143","New Madrid County, Missouri","16041","*****","12264","193","2041","221","15","19","46","38","0","19","41","29","1634","251","656","188","978","212",
"0500000US29145","Newton County, Missouri","59490","*****","48927","654","557","163","884","232","943","98","768","42","938","267","6473","707","3522","712","2951","321",
"0500000US29147","Nodaway County, Missouri","20959","*****","19518","138","422","49","52","32","316","26","3","5","192","109","456","137","238","113","218","67",
"0500000US29149","Oregon County, Missouri","8704","*****","8153","67","7","10","41","38","28","25","3","4","13","14","459","90","112","72","347","50",
"0500000US29151","Osage County, Missouri","13379","*****","13083","36","21","26","47","31","1","2","0","19","8","11","219","45","38","34","181","39",
"0500000US29153","Ozark County, Missouri","8773","*****","8264","53","39","40","25","22","0","17","0","17","43","42","402","72","134","67","268","60",
"0500000US29155","Pemiscot County, Missouri","15232","*****","10096","188","3795","201","24","20","30","40","0","19","213","144","1074","285","446","206","628","193",
"0500000US29157","Perry County, Missouri","18947","*****","17910","173","151","50","9","10","149","83","0","19","111","78","617","199","309","184","308","104",
"0500000US29159","Pettis County, Missouri","43205","*****","37031","370","1071","172","187","120","295","107","160","51","1667","400","2794","338","1201","289","1593","229",
"0500000US29161","Phelps County, Missouri","44948","*****","39170","479","920","206","161","79","1562","197","10","16","321","153","2804","506","1356","450","1448","287",
"0500000US29163","Pike County, Missouri","17623","*****","15752","55","844","158","102","53","51","20","57","70","22","18","795","175","229","163","566","153",
"0500000US29165","Platte County, Missouri","108751","*****","86636","631","8316","536","275","117","2718","271","618","136","2781","613","7407","709","3043","509","4364","490",
"0500000US29167","Polk County, Missouri","32109","*****","29850","213","262","104","110","47","255","126","8","15","153","104","1471","259","623","183","848","198",
"0500000US29169","Pulaski County, Missouri","53850","*****","39136","463","5630","470","267","123","1159","249","342","119","891","393","6425","677","2573","560","3852","587",
"0500000US29171","Putnam County, Missouri","4675","*****","4507","85","7","15","21","21","0","12","0","12","0","12","140","83","79","48","61","63",
"0500000US29173","Ralls County, Missouri","10394","*****","9713","169","194","65","6","10","26","28","0","19","90","55","365","179","232","173","133","72",
"0500000US29175","Randolph County, Missouri","24524","*****","21796","192","1220","74","33","29","81","35","6","11","105","78","1283","197","389","171","894","112",
"0500000US29177","Ray County, Missouri","23149","*****","21578","120","273","87","291","122","67","35","1","4","168","88","771","139","270","113","501","110",
"0500000US29179","Reynolds County, Missouri","6058","*****","5564","88","90","49","11","10","12","12","0","17","36","39","345","89","147","79","198","52",
