"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino","Margin of Error!!Total:!!Not Hispanic or Latino","Estimate!!Total:!!Hispanic or Latino","Margin of Error!!Total:!!Hispanic or Latino",
"0500000US55027","Dodge County, Wisconsin","88818","*****","83122","*****","5696","*****",
"0500000US55029","Door County, Wisconsin","30279","*****","29087","*****","1192","*****",
"0500000US55031","Douglas County, Wisconsin","44197","*****","43368","*****","829","*****",
"0500000US55033","Dunn County, Wisconsin","45349","*****","44269","*****","1080","*****",
"0500000US55035","Eau Claire County, Wisconsin","106328","*****","103118","*****","3210","*****",
"0500000US55037","Florence County, Wisconsin","4617","*****","4590","18","27","18",
"0500000US55039","Fond du Lac County, Wisconsin","104053","*****","97161","*****","6892","*****",
"0500000US55041","Forest County, Wisconsin","9261","*****","9059","*****","202","*****",
"0500000US55043","Grant County, Wisconsin","51678","*****","50405","*****","1273","*****",
"0500000US55045","Green County, Wisconsin","37036","*****","35527","*****","1509","*****",
"0500000US55047","Green Lake County, Wisconsin","19165","*****","18121","*****","1044","*****",
"0500000US55049","Iowa County, Wisconsin","23832","*****","23310","*****","522","*****",
"0500000US55051","Iron County, Wisconsin","6164","*****","6068","*****","96","*****",
"0500000US55053","Jackson County, Wisconsin","20971","*****","20225","*****","746","*****",
"0500000US55055","Jefferson County, Wisconsin","85867","*****","78686","*****","7181","*****",
"0500000US55057","Juneau County, Wisconsin","26695","*****","25927","*****","768","*****",
"0500000US55059","Kenosha County, Wisconsin","168413","*****","143438","*****","24975","*****",
"0500000US55061","Kewaunee County, Wisconsin","20621","*****","19794","*****","827","*****",
"0500000US55063","La Crosse County, Wisconsin","120262","*****","117116","*****","3146","*****",
"0500000US55065","Lafayette County, Wisconsin","16788","*****","15701","*****","1087","*****",
"0500000US55067","Langlade County, Wisconsin","19473","*****","19004","*****","469","*****",
"0500000US55069","Lincoln County, Wisconsin","28403","*****","27816","*****","587","*****",
"0500000US55071","Manitowoc County, Wisconsin","81314","*****","77086","*****","4228","*****",
"0500000US55073","Marathon County, Wisconsin","138067","*****","133426","*****","4641","*****",
"0500000US55075","Marinette County, Wisconsin","41907","*****","40780","*****","1127","*****",
"0500000US55077","Marquette County, Wisconsin","15706","*****","15147","*****","559","*****",
"0500000US55078","Menominee County, Wisconsin","4256","*****","4073","19","183","19",
"0500000US55079","Milwaukee County, Wisconsin","927656","*****","773306","*****","154350","*****",
"0500000US55081","Monroe County, Wisconsin","46169","*****","43600","*****","2569","*****",
"0500000US55083","Oconto County, Wisconsin","39329","*****","38443","*****","886","*****",
"0500000US55085","Oneida County, Wisconsin","38007","*****","37368","*****","639","*****",
"0500000US55087","Outagamie County, Wisconsin","191537","*****","181764","*****","9773","*****",
"0500000US55089","Ozaukee County, Wisconsin","92345","*****","89046","*****","3299","*****",
"0500000US55091","Pepin County, Wisconsin","7372","*****","7192","*****","180","*****",
"0500000US55093","Pierce County, Wisconsin","42351","*****","41124","*****","1227","*****",
"0500000US55095","Polk County, Wisconsin","45327","*****","44347","*****","980","*****",
"0500000US55097","Portage County, Wisconsin","70375","*****","67611","*****","2764","*****",
"0500000US55099","Price County, Wisconsin","14077","*****","13845","*****","232","*****",
"0500000US55101","Racine County, Wisconsin","196888","*****","168104","*****","28784","*****",
"0500000US55103","Richland County, Wisconsin","17229","*****","16689","*****","540","*****",
"0500000US55105","Rock County, Wisconsin","163944","*****","147781","*****","16163","*****",
"0500000US55107","Rusk County, Wisconsin","14146","*****","13862","*****","284","*****",
"0500000US55109","St. Croix County, Wisconsin","94819","*****","92030","*****","2789","*****",
"0500000US55111","Sauk County, Wisconsin","65759","*****","61561","*****","4198","*****",
"0500000US55113","Sawyer County, Wisconsin","18243","*****","17813","*****","430","*****",
"0500000US55115","Shawano County, Wisconsin","40927","*****","39664","*****","1263","*****",
"0500000US55117","Sheboygan County, Wisconsin","117783","*****","108933","*****","8850","*****",
"0500000US55119","Taylor County, Wisconsin","19972","*****","19407","*****","565","*****",
"0500000US55121","Trempealeau County, Wisconsin","30786","*****","26872","*****","3914","*****",
"0500000US55123","Vernon County, Wisconsin","30915","*****","30399","*****","516","*****",
"0500000US55125","Vilas County, Wisconsin","23410","*****","22880","*****","530","*****",
"0500000US55127","Walworth County, Wisconsin","105447","*****","92902","*****","12545","*****",
"0500000US55129","Washburn County, Wisconsin","16749","*****","16414","*****","335","*****",
"0500000US55131","Washington County, Wisconsin","137320","*****","132293","*****","5027","*****",
"0500000US55133","Waukesha County, Wisconsin","409040","*****","386315","*****","22725","*****",
"0500000US55135","Waupaca County, Wisconsin","51714","*****","49771","*****","1943","*****",
"0500000US55137","Waushara County, Wisconsin","24752","*****","23037","*****","1715","*****",
"0500000US55139","Winnebago County, Wisconsin","171357","*****","162893","*****","8464","*****",
"0500000US55141","Wood County, Wisconsin","74039","*****","71447","*****","2592","*****",
"0500000US56001","Albany County, Wyoming","37713","*****","33742","*****","3971","*****",
"0500000US56003","Big Horn County, Wyoming","11737","*****","10615","*****","1122","*****",
"0500000US56005","Campbell County, Wyoming","47018","*****","42610","*****","4408","*****",
"0500000US56007","Carbon County, Wyoming","14549","*****","11929","*****","2620","*****",
"0500000US56009","Converse County, Wyoming","13759","*****","12648","*****","1111","*****",
"0500000US56011","Crook County, Wyoming","7339","*****","7194","*****","145","*****",
"0500000US56013","Fremont County, Wyoming","39472","*****","36813","*****","2659","*****",
"0500000US56015","Goshen County, Wyoming","12587","*****","11315","*****","1272","*****",
"0500000US56017","Hot Springs County, Wyoming","4618","*****","4437","81","181","81",
"0500000US56019","Johnson County, Wyoming","8602","*****","8238","*****","364","*****",
"0500000US56021","Laramie County, Wyoming","100661","*****","84906","*****","15755","*****",
"0500000US56023","Lincoln County, Wyoming","20158","*****","19104","*****","1054","*****",
"0500000US56025","Natrona County, Wyoming","79735","*****","72354","*****","7381","*****",
"0500000US56027","Niobrara County, Wyoming","2415","*****","2291","81","124","81",
"0500000US56029","Park County, Wyoming","30109","*****","28327","*****","1782","*****",
"0500000US56031","Platte County, Wyoming","8606","*****","7874","*****","732","*****",
"0500000US56033","Sheridan County, Wyoming","31585","*****","30062","*****","1523","*****",
"0500000US56035","Sublette County, Wyoming","8806","*****","8165","*****","641","*****",
"0500000US56037","Sweetwater County, Wyoming","41786","*****","34862","*****","6924","*****",
"0500000US56039","Teton County, Wyoming","23358","*****","19913","*****","3445","*****",
"0500000US56041","Uinta County, Wyoming","20605","*****","18563","*****","2042","*****",
"0500000US56043","Washakie County, Wyoming","7708","*****","6621","*****","1087","*****",
"0500000US56045","Weston County, Wyoming","6835","*****","6597","195","238","195",
"0500000US72001","Adjuntas Municipio, Puerto Rico","17975","*****","50","56","17925","56",
"0500000US72003","Aguada Municipio, Puerto Rico","37904","*****","1560","437","36344","437",
"0500000US72005","Aguadilla Municipio, Puerto Rico","54486","*****","812","241","53674","241",
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","23888","*****","99","105","23789","105",
"0500000US72009","Aibonito Municipio, Puerto Rico","24610","*****","48","58","24562","58",
"0500000US72011","Añasco Municipio, Puerto Rico","25316","*****","766","285","24550","285",
"0500000US72013","Arecibo Municipio, Puerto Rico","86875","*****","624","233","86251","233",
"0500000US72015","Arroyo Municipio, Puerto Rico","15573","*****","99","74","15474","74",
"0500000US72017","Barceloneta Municipio, Puerto Rico","22565","*****","172","157","22393","157",
"0500000US72019","Barranquitas Municipio, Puerto Rico","28984","*****","85","91","28899","91",
"0500000US72021","Bayamón Municipio, Puerto Rico","183456","*****","2096","496","181360","496",
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","46955","*****","461","188","46494","188",
"0500000US72025","Caguas Municipio, Puerto Rico","126239","*****","2397","628","123842","628",
"0500000US72027","Camuy Municipio, Puerto Rico","32753","*****","302","163","32451","163",
"0500000US72029","Canóvanas Municipio, Puerto Rico","42037","*****","36","27","42001","27",
"0500000US72031","Carolina Municipio, Puerto Rico","153226","*****","2009","697","151217","697",
"0500000US72033","Cataño Municipio, Puerto Rico","22768","*****","283","131","22485","131",
"0500000US72035","Cayey Municipio, Puerto Rico","41231","*****","150","135","41081","135",
"0500000US72037","Ceiba Municipio, Puerto Rico","11128","*****","197","117","10931","117",
"0500000US72039","Ciales Municipio, Puerto Rico","16874","*****","73","66","16801","66",
"0500000US72041","Cidra Municipio, Puerto Rico","39765","*****","111","75","39654","75",
"0500000US72043","Coamo Municipio, Puerto Rico","34294","*****","100","70","34194","70",
"0500000US72045","Comerío Municipio, Puerto Rico","18775","*****","0","24","18775","24",
"0500000US72047","Corozal Municipio, Puerto Rico","34474","*****","113","107","34361","107",
"0500000US72049","Culebra Municipio, Puerto Rico","1281","215","111","64","1170","200",
"0500000US72051","Dorado Municipio, Puerto Rico","35816","*****","1034","393","34782","393",
"0500000US72053","Fajardo Municipio, Puerto Rico","31756","*****","293","108","31463","108",
"0500000US72054","Florida Municipio, Puerto Rico","11624","*****","32","52","11592","52",
"0500000US72055","Guánica Municipio, Puerto Rico","13266","*****","107","83","13159","83",
"0500000US72057","Guayama Municipio, Puerto Rico","35845","*****","104","90","35741","90",
"0500000US72059","Guayanilla Municipio, Puerto Rico","17418","*****","54","47","17364","47",
"0500000US72061","Guaynabo Municipio, Puerto Rico","89503","*****","1674","536","87829","536",
"0500000US72063","Gurabo Municipio, Puerto Rico","40383","*****","1263","349","39120","349",
"0500000US72065","Hatillo Municipio, Puerto Rico","38266","*****","226","169","38040","169",
"0500000US72067","Hormigueros Municipio, Puerto Rico","15520","*****","283","177","15237","177",
"0500000US72069","Humacao Municipio, Puerto Rico","50441","*****","641","416","49800","416",
"0500000US72071","Isabela Municipio, Puerto Rico","42878","*****","943","354","41935","354",
"0500000US72073","Jayuya Municipio, Puerto Rico","14653","*****","243","139","14410","139",
"0500000US72075","Juana Díaz Municipio, Puerto Rico","46276","*****","126","108","46150","108",
"0500000US72077","Juncos Municipio, Puerto Rico","36895","*****","119","124","36776","124",
"0500000US72079","Lajas Municipio, Puerto Rico","23133","*****","501","214","22632","214",
"0500000US72081","Lares Municipio, Puerto Rico","27944","*****","210","153","27734","153",
